CookerStat, GenerateAssetRegistry=0.016782, Initialize=0.084195, RunGuid=RunID59D4EF4148572F2AC396D8BAAAC25827
SavePackageTransactionIdC60BCF9F404FEEB287341098E967695D_11, Filename=../../../../../../Users/u.nair/Documents/CS580/CS580AIProject 4.11/Saved/Autosaves/Game/TopDownBP/Maps/TopDownExampleMap_Auto3.umap, AutoPackageBackupDelegate=14.213044, FlushAsyncLoading=0.011094, FlushStreamingFunc=0.044659, BlockTillAllRequestsFinished=0.007678, ResetLoadersForSaveUnMarkAllObjects=54.274269, TagPackageExports=2.392162, BeginCacheForCookedPlatformData=0.002276, SerializeImports=3.584836, GatherLocalizableTextData=11.803244, MarkNames=0.072248, SerializeSummary=0.012230, SerializeNames=0.405900, SerializeGatherableTextData=0.024747, BuildExportMap=0.310041, SortExportsNonSeekfree=0.817776, SortExportsSeekfreeConstructor=0.039820, SortExportsSeekfreeInner=14.207355, SortExportsSeekfree=0.002842, BuildDependencyMap=0.104677, SerializeImportMap=0.048641, SerializeExportMap=0.042096, SerializeDependencyMap=0.011094, SerializeStringAssetReferenceMap=0.001706, SaveThumbNailsAssetRegistryDataWorldLevelInfo=1.178447, SerializeExports=5.288363, SerializeBulkData=207.665222, MoveFile=2.724394, UnaccountedTime=0.276480, RunGuid=RunID59D4EF4148572F2AC396D8BAAAC25827
SavePackageTransactionIdC60BCF9F404FEEB287341098E967695D_12, Filename=../../../../../../Users/u.nair/Documents/CS580/CS580AIProject 4.11/Saved/Autosaves/Game/TopDownBP/AI/NPC_Character_Auto3.uasset, AutoPackageBackupDelegate=6.063186, FlushAsyncLoading=0.004552, FlushStreamingFunc=0.020478, BlockTillAllRequestsFinished=0.001993, ResetLoadersForSaveUnMarkAllObjects=0.168391, TagPackageExports=14.002554, BeginCacheForCookedPlatformData=0.003129, SerializeImports=15.092257, GatherLocalizableTextData=11.732985, MarkNames=0.080783, SerializeSummary=0.010241, SerializeNames=0.274770, SerializeGatherableTextData=0.075664, BuildExportMap=0.237223, SortExportsNonSeekfree=2.833337, SortExportsSeekfreeConstructor=0.008248, SortExportsSeekfreeInner=19.065641, SortExportsSeekfree=0.003412, BuildDependencyMap=0.124302, SerializeImportMap=0.014793, SerializeExportMap=0.071678, SerializeDependencyMap=0.040106, SerializeStringAssetReferenceMap=0.001989, SaveThumbNailsAssetRegistryDataWorldLevelInfo=8.045752, SerializeExports=16.047701, SerializeBulkData=0.004265, MoveFile=1.767527, UnaccountedTime=0.288144, RunGuid=RunID59D4EF4148572F2AC396D8BAAAC25827
SavePackageTransactionIdC60BCF9F404FEEB287341098E967695D_13, Filename=../../../../../../Users/u.nair/Documents/CS580/CS580AIProject 4.11/Saved/Autosaves/Game/TopDownBP/Blueprints/TopDownGameMode_Auto3.uasset, AutoPackageBackupDelegate=5.429163, FlushAsyncLoading=0.003129, FlushStreamingFunc=0.029579, BlockTillAllRequestsFinished=0.002276, ResetLoadersForSaveUnMarkAllObjects=0.166968, TagPackageExports=0.253439, BeginCacheForCookedPlatformData=0.002276, SerializeImports=1.042485, GatherLocalizableTextData=0.267658, MarkNames=0.009671, SerializeSummary=0.005689, SerializeNames=0.048358, SerializeGatherableTextData=0.002842, BuildExportMap=0.037264, SortExportsNonSeekfree=0.016212, SortExportsSeekfreeConstructor=0.005689, SortExportsSeekfreeInner=2.301429, SortExportsSeekfree=0.001989, BuildDependencyMap=0.008818, SerializeImportMap=0.004835, SerializeExportMap=0.004549, SerializeDependencyMap=0.002276, SerializeStringAssetReferenceMap=0.001423, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.112355, SerializeExports=0.305776, SerializeBulkData=0.003129, MoveFile=1.115870, UnaccountedTime=0.174366, RunGuid=RunID59D4EF4148572F2AC396D8BAAAC25827
SavePackageTransactionIdC60BCF9F404FEEB287341098E967695D_14, Filename=../../../../../../Users/u.nair/Documents/CS580/CS580AIProject 4.11/Saved/Autosaves/Game/UI/CharacterSelecter_Auto3.uasset, AutoPackageBackupDelegate=27.307943, FlushAsyncLoading=0.003126, FlushStreamingFunc=0.029016, BlockTillAllRequestsFinished=0.003412, ResetLoadersForSaveUnMarkAllObjects=0.169527, TagPackageExports=1.918569, BeginCacheForCookedPlatformData=0.001706, SerializeImports=2.854671, GatherLocalizableTextData=4.187282, MarkNames=0.023041, SerializeSummary=0.007678, SerializeNames=0.098702, SerializeGatherableTextData=0.069119, BuildExportMap=0.087041, SortExportsNonSeekfree=0.313740, SortExportsSeekfreeConstructor=0.005689, SortExportsSeekfreeInner=2.792947, SortExportsSeekfree=0.001706, BuildDependencyMap=0.030436, SerializeImportMap=0.007108, SerializeExportMap=0.017069, SerializeDependencyMap=0.005689, SerializeStringAssetReferenceMap=0.001136, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.399929, SerializeExports=2.485461, SerializeBulkData=0.003129, MoveFile=1.091693, UnaccountedTime=0.189722, RunGuid=RunID59D4EF4148572F2AC396D8BAAAC25827
SavePackageTransactionIdC60BCF9F404FEEB287341098E967695D_15, Filename=../../../../../../Users/u.nair/Documents/CS580/CS580AIProject 4.11/Saved/Autosaves/Game/UI/BehaviorSelector_Auto3.uasset, AutoPackageBackupDelegate=5.783293, FlushAsyncLoading=0.003412, FlushStreamingFunc=0.034135, BlockTillAllRequestsFinished=0.003412, ResetLoadersForSaveUnMarkAllObjects=0.173796, TagPackageExports=3.231842, BeginCacheForCookedPlatformData=0.001706, SerializeImports=4.318696, GatherLocalizableTextData=9.189215, MarkNames=0.034988, SerializeSummary=0.007961, SerializeNames=0.162989, SerializeGatherableTextData=0.048071, BuildExportMap=0.122592, SortExportsNonSeekfree=0.610132, SortExportsSeekfreeConstructor=0.006258, SortExportsSeekfreeInner=4.203495, SortExportsSeekfree=0.002276, BuildDependencyMap=0.052623, SerializeImportMap=0.010524, SerializeExportMap=0.031006, SerializeDependencyMap=0.006258, SerializeStringAssetReferenceMap=0.001419, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.641990, SerializeExports=4.439298, SerializeBulkData=0.003699, MoveFile=1.150284, UnaccountedTime=0.213049, RunGuid=RunID59D4EF4148572F2AC396D8BAAAC25827
SavePackageTransactionIdC60BCF9F404FEEB287341098E967695D_16, Filename=../../../../../../Users/u.nair/Documents/CS580/CS580AIProject 4.11/Saved/Autosaves/Game/TopDownBP/Maps/TopDownExampleMap_Auto4.umap, AutoPackageBackupDelegate=14.849342, FlushAsyncLoading=0.009671, FlushStreamingFunc=0.044089, BlockTillAllRequestsFinished=0.006542, ResetLoadersForSaveUnMarkAllObjects=55.437637, TagPackageExports=2.420895, BeginCacheForCookedPlatformData=0.002559, SerializeImports=3.702875, GatherLocalizableTextData=11.995811, MarkNames=0.069406, SerializeSummary=0.013083, SerializeNames=0.395946, SerializeGatherableTextData=0.025313, BuildExportMap=0.310328, SortExportsNonSeekfree=0.819482, SortExportsSeekfreeConstructor=0.040673, SortExportsSeekfreeInner=14.245469, SortExportsSeekfree=0.003699, BuildDependencyMap=0.110365, SerializeImportMap=0.048354, SerializeExportMap=0.041816, SerializeDependencyMap=0.012517, SerializeStringAssetReferenceMap=0.001706, SaveThumbNailsAssetRegistryDataWorldLevelInfo=1.187548, SerializeExports=5.253378, SerializeBulkData=203.421616, MoveFile=2.652429, UnaccountedTime=0.271928, RunGuid=RunID59D4EF4148572F2AC396D8BAAAC25827
SavePackageTransactionIdC60BCF9F404FEEB287341098E967695D_17, Filename=../../../../../../Users/u.nair/Documents/CS580/CS580AIProject 4.11/Saved/Autosaves/Game/TopDownBP/AI/NPC_Character_Auto4.uasset, AutoPackageBackupDelegate=5.878866, FlushAsyncLoading=0.004265, FlushStreamingFunc=0.018205, BlockTillAllRequestsFinished=0.002559, ResetLoadersForSaveUnMarkAllObjects=0.166114, TagPackageExports=12.746457, BeginCacheForCookedPlatformData=0.001989, SerializeImports=14.199104, GatherLocalizableTextData=11.622339, MarkNames=0.083342, SerializeSummary=0.009954, SerializeNames=0.273351, SerializeGatherableTextData=0.073101, BuildExportMap=0.243198, SortExportsNonSeekfree=2.780430, SortExportsSeekfreeConstructor=0.006542, SortExportsSeekfreeInner=18.884733, SortExportsSeekfree=0.003412, BuildDependencyMap=0.122882, SerializeImportMap=0.014789, SerializeExportMap=0.072248, SerializeDependencyMap=0.040676, SerializeStringAssetReferenceMap=0.001423, SaveThumbNailsAssetRegistryDataWorldLevelInfo=7.906374, SerializeExports=16.028072, SerializeBulkData=0.004269, MoveFile=1.463175, UnaccountedTime=0.275340, RunGuid=RunID59D4EF4148572F2AC396D8BAAAC25827
SavePackageTransactionIdC60BCF9F404FEEB287341098E967695D_18, Filename=../../../../../../Users/u.nair/Documents/CS580/CS580AIProject 4.11/Saved/Autosaves/Game/UI/CharacterSelecter_Auto4.uasset, AutoPackageBackupDelegate=5.629975, FlushAsyncLoading=0.002846, FlushStreamingFunc=0.029866, BlockTillAllRequestsFinished=0.003129, ResetLoadersForSaveUnMarkAllObjects=0.169527, TagPackageExports=2.209269, BeginCacheForCookedPlatformData=0.001706, SerializeImports=3.135413, GatherLocalizableTextData=4.974052, MarkNames=0.027593, SerializeSummary=0.007965, SerializeNames=0.149902, SerializeGatherableTextData=0.031572, BuildExportMap=0.109795, SortExportsNonSeekfree=0.364941, SortExportsSeekfreeConstructor=0.005972, SortExportsSeekfreeInner=3.017370, SortExportsSeekfree=0.001993, BuildDependencyMap=0.035271, SerializeImportMap=0.008531, SerializeExportMap=0.019059, SerializeDependencyMap=0.003982, SerializeStringAssetReferenceMap=0.001136, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.439465, SerializeExports=3.010545, SerializeBulkData=0.003129, MoveFile=1.114164, UnaccountedTime=0.190008, RunGuid=RunID59D4EF4148572F2AC396D8BAAAC25827
SavePackageTransactionIdC60BCF9F404FEEB287341098E967695D_19, Filename=../../../../../../Users/u.nair/Documents/CS580/CS580AIProject 4.11/Saved/Autosaves/Game/UI/BehaviorSelector_Auto4.uasset, AutoPackageBackupDelegate=5.685445, FlushAsyncLoading=0.002846, FlushStreamingFunc=0.027589, BlockTillAllRequestsFinished=0.002276, ResetLoadersForSaveUnMarkAllObjects=0.153601, TagPackageExports=3.000591, BeginCacheForCookedPlatformData=0.001989, SerializeImports=4.235070, GatherLocalizableTextData=9.895202, MarkNames=0.034984, SerializeSummary=0.007682, SerializeNames=0.154451, SerializeGatherableTextData=0.046648, BuildExportMap=0.127148, SortExportsNonSeekfree=0.596762, SortExportsSeekfreeConstructor=0.005972, SortExportsSeekfreeInner=4.235923, SortExportsSeekfree=0.002276, BuildDependencyMap=0.056606, SerializeImportMap=0.008535, SerializeExportMap=0.031289, SerializeDependencyMap=0.006542, SerializeStringAssetReferenceMap=0.001136, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.756051, SerializeExports=4.447833, SerializeBulkData=0.003412, MoveFile=1.113877, UnaccountedTime=0.706557, RunGuid=RunID59D4EF4148572F2AC396D8BAAAC25827
SavePackageTransactionIdC60BCF9F404FEEB287341098E967695D_20, Filename=../../../../../../Users/u.nair/Documents/CS580/CS580AIProject 4.11/Saved/Autosaves/Game/TopDownBP/Maps/TopDownExampleMap_Auto5.umap, AutoPackageBackupDelegate=15.841763, FlushAsyncLoading=0.010241, FlushStreamingFunc=0.046361, BlockTillAllRequestsFinished=0.005975, ResetLoadersForSaveUnMarkAllObjects=55.403790, TagPackageExports=2.494566, BeginCacheForCookedPlatformData=0.002559, SerializeImports=3.653385, GatherLocalizableTextData=11.865534, MarkNames=0.069123, SerializeSummary=0.011660, SerializeNames=0.396512, SerializeGatherableTextData=0.026453, BuildExportMap=0.311468, SortExportsNonSeekfree=0.821471, SortExportsSeekfreeConstructor=0.040673, SortExportsSeekfreeInner=14.481273, SortExportsSeekfree=0.003129, BuildDependencyMap=0.103254, SerializeImportMap=0.050630, SerializeExportMap=0.043523, SerializeDependencyMap=0.010528, SerializeStringAssetReferenceMap=0.001419, SaveThumbNailsAssetRegistryDataWorldLevelInfo=1.220547, SerializeExports=5.300592, SerializeBulkData=201.689362, MoveFile=2.800625, UnaccountedTime=0.277046, RunGuid=RunID59D4EF4148572F2AC396D8BAAAC25827
